Id,Price(EUR),Location,Address,Rooms,Heating,SetUp,Elevator,Stores,Area(m2),Evident,State,Infrared,YearOfBuild,Floor
1365,152500,Stari Grad,Njegoseva,3,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, interfon, klima",123,uknjiženo,uobičajeno stanje,useljivo,2005,3
1366,40170,Avijatičarsko Naselje,Avijatičarsko Naselje,0.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, klima",21,uknjiženo,uobičajeno stanje,useljivo,2005,7
1367,69500,Salajka,Salajka,1,centralno grejanje,namešteno,ima lift (1),"TV, klima, veš mašina, frižider, šporet, ležaj",35,uknjiženo,novo,useljivo,2005,2
1368,84150,Grbavica,Grbavica,1.5,centralno grejanje,namešteno,ima lift (1),klima,43,uknjiženo,uobičajeno stanje,useljivo,2005,2
1369,92700,Telep,Somborska,1.5,grejanje na gas,namešteno,ima lift (1),klima,40,uknjiženo,novo,useljivo,2005,2
1370,82400,Podbara,bele njive,1.5,centralno grejanje,polunamešteno,ima lift (1),"klima, veš mašina, kuhinjski elementi, frižider, rerna, plakar",39,uknjiženo,uobičajeno stanje,useljivo,2005,3
1371,113300,Detelinara,Nova Detelinara,2.5,centralno grejanje,polunamešteno,ima lift (1),"klima, veš mašina, kuhinjski elementi, frižider, rerna, plakar",59,uknjiženo,u izgradnji,useljivo,2022,1
1372,66950,Detelinara,Nova Detelinara,0.5,centralno grejanje,polunamešteno,ima lift (1),"klima, veš mašina, kuhinjski elementi, frižider, rerna, plakar",25,uknjiženo,uobičajeno stanje,useljivo,2010,visoko
1373,76220,Novo Naselje,Novo Naselje,1.5,centralno grejanje,polunamešteno,ima lift (1),"klima, veš mašina, kuhinjski elementi, frižider, rerna, plakar",43,uknjiženo,uobičajeno stanje,useljivo,2022,3
1374,65700,Adice,Adice,0.5,centralno grejanje,polunamešteno,ima lift (1),"klima, veš mašina, kuhinjski elementi, frižider, rerna, plakar",30,uknjiženo,u izgradnji,useljivo,2022,2
1375,58500,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1,centralno grejanje,polunamešteno,ima lift (1),"klima, veš mašina, kuhinjski elementi, frižider, rerna, plakar",49,uknjiženo,uobičajeno stanje,useljivo,2022,visoko
1376,99990,Novo Naselje,Novo Naselje,3,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, Kanalizacija",86,uknjiženo,novo,useljivo,2022,5
1377,87550,Sajmište,"BETANIJA, NOVI SAD",1.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, Kanalizacija",44,uknjiženo,uobičajeno stanje,useljivo,2014,4
1378,186280,Stari Grad,Riblja Pijaca,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",72,uknjiženo,uobičajeno stanje,useljivo,2014,2
1379,85490,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",38,uknjiženo,uobičajeno stanje,useljivo,2014,visoko
1380,66950,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",25,uknjiženo,u izgradnji,useljivo,2014,visoko
1381,175100,Rotkvarija,Socijalno,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",94,uknjiženo,u izgradnji,useljivo,2014,7
1382,875500,Stari Grad,Dunavska,5,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",224,uknjiženo,novo,useljivo,2022,3
1383,143300,Salajka,Kisačka,3.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, klima",87,uknjiženo,novo,useljivo,2015,4
1384,83120,Banatić,KISACKA,2.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, klima",43,uknjiženo,novo,useljivo,2015,4
1385,97850,Novo Naselje,BUL.SLOBODANA JOVANOVICA,3,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, klima",74,uknjiženo,novo,useljivo,2015,4
1386,97800,Detelinara,Nova Detelinara,2,centralno grejanje,prazno,ima lift (1),klima,50,uknjiženo,novo,useljivo,2015,4
1387,102900,Bulevar Oslobođenja,Bulevar Oslobođenja,1,centralno grejanje,namešteno,ima lift (1),klima,27,uknjiženo,novo,useljivo,2015,5
1388,144200,Salajka,Salajka,3,grejanje na gas,prazno,ima lift (1),interfon,83,uknjiženo,u izgradnji,useljivo,2022,1
1389,206000,Salajka,Salajka,3,grejanje na gas,prazno,ima lift (1),interfon,76,uknjiženo,u izgradnji,useljivo,2022,4
1390,175680,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),4,centralno grejanje,prazno,ima lift (1),"kablovska, interfon, klima, Kanalizacija",106,u procesu uknjižavanja,novo,useljivo,2022,4
1391,111500,Stari Grad,Trg Republike,2,centralno grejanje,prazno,ima lift (1),"kablovska, interfon, klima, Kanalizacija",57,uknjiženo,novo,useljivo,2022,1
1392,494400,Banatić,zeleznicka stanica,5,grejanje na gas,namešteno,ima lift (1),klima,150,uknjiženo,novo,useljivo,2022,1
1393,144200,Stari Grad,Centar,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",59,uknjiženo,novo,useljivo,2022,1
1394,69000,Bulevar Evrope,"BULEVAR EVROPE, NOVI SAD",0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",28,uknjiženo,uobičajeno stanje,useljivo,2015,3
1395,164800,Novo Naselje,"NOVO NASELJE, NOVI SAD",3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",76,uknjiženo,uobičajeno stanje,useljivo,1980,2
1396,171590,Stari Grad,spens,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",72,u procesu uknjižavanja,u izgradnji,useljivo,1980,5
1397,252350,Stari Grad,Pozorišni Trg,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",85,uknjiženo,novo,useljivo,1980,2
1398,127120,Adamovićevo Naselje,Cara Dušana,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",66,uknjiženo,u izgradnji,useljivo,2021,3
1399,60255,Telep,Telep,0.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, klima",31,uknjiženo,uobičajeno stanje,useljivo,2011,2
1400,129780,Novo Naselje,Bistrica,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",70,uknjiženo,uobičajeno stanje,useljivo,2011,1
1401,267800,Novo Naselje,novo naselje,4,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",130,u procesu uknjižavanja,novo,useljivo,2011,1
1402,166000,Stari Grad,Centar,3,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",62,uknjiženo,u izgradnji,useljivo,2012,3
1403,92700,Banatić,Železnička stanica,1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",37,uknjiženo,uobičajeno stanje,useljivo,2018,visoko
1404,117830,Salajka,salajka,3.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",65,u procesu uknjižavanja,uobičajeno stanje,useljivo,2018,1
1405,105000,Stari Grad,Ilije Ognjanovića 26,3,centralno grejanje,prazno,ima lift (1),"kablovska, internet, klima",73,uknjiženo,renovirano,useljivo,2018,4
1406,110000,Bulevar Evrope,Vardarska,3,grejanje na gas,polunamešteno,ima lift (1),"kablovska, internet, klima",71,uknjiženo,uobičajeno stanje,useljivo,2013,3
1407,31600,Veternik,Veternik,0.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",26,nije uknjiženo,u izgradnji,useljivo,2013,prizemlje
1408,54800,Petrovaradin,Mostarska,0.5,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",28,uknjiženo,uobičajeno stanje,useljivo,2013,prizemlje
1409,77500,Sajmište,Sajmište,1,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",43,uknjiženo,uobičajeno stanje,useljivo,1975,3
1410,96330,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",37,u procesu uknjižavanja,novo,useljivo,2020,3
1411,177200,Stari Grad,Centar,4.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",93,uknjiženo,uobičajeno stanje,useljivo,1967,1
1412,92700,Majur,Stari Majur,2,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",48,uknjiženo,novo,useljivo,1967,1
1413,92700,Rotkvarija,Kraljevića Marka,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",37,uknjiženo,uobičajeno stanje,useljivo,1967,1
1414,173040,Podbara,Kosovska,2.5,centralno grejanje,namešteno,ima lift (1),video nadzor,56,uknjiženo,novo,useljivo,1967,2
1415,160000,Grbavica,Grbavica,3,centralno grejanje,namešteno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",78,uknjiženo,novo,useljivo,2010,5
1416,118000,Detelinara,Nova Detelinara,2,centralno grejanje,namešteno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",50,uknjiženo,novo,useljivo,2010,5
1417,53560,Rotkvarija,Socijalno,1,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",29,uknjiženo,uobičajeno stanje,useljivo,2010,prizemlje
1418,69900,Detelinara,Nova Detelinara,1,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",28,uknjiženo,uobičajeno stanje,useljivo,2010,2
1419,108210,Adice,jovana ristica,3.5,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",60,uknjiženo,uobičajeno stanje,useljivo,2018,2
1420,133900,Stari Grad,Spens,2.5,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",60,uknjiženo,renovirano,useljivo,2018,2
1421,202200,Bulevar Oslobođenja,DEVET JUGOVICA,4,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",95,uknjiženo,renovirano,useljivo,2018,2
1422,73130,Detelinara,Nova Detelinara,1,centralno grejanje,namešteno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",29,uknjiženo,renovirano,useljivo,2018,2
1423,66950,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",24,uknjiženo,novo,useljivo,2018,3
1424,206000,Stari Grad,Kralja Aleksandra,3,grejanje na struju,prazno,ima lift (1),"telefon, kablovska, klima",107,uknjiženo,uobičajeno stanje,useljivo,2018,2
1425,108500,Stari Grad,Centar,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima, kuhinjski elementi",64,uknjiženo,uobičajeno stanje,useljivo,2000,3
1426,159700,Grbavica,VOJVOĐANSKA,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",82,uknjiženo,renovirano,useljivo,1970,1
1427,122000,Petrovaradin,Zlatarićeva,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",84,uknjiženo,novo,useljivo,2020,potkrovlje
1428,152350,Telep,Telep,3,grejanje na gas,prazno,ima lift (1),telefon,87,uknjiženo,novo,useljivo,2020,2
1429,220630,Grbavica,"GRBAVICA, NOVI SAD",5,centralno grejanje,prazno,ima lift (1),telefon,157,uknjiženo,novo,useljivo,2020,5
1430,237000,Rotkvarija,Socijalno,4,centralno grejanje,prazno,ima lift (1),telefon,99,uknjiženo,novo,useljivo,2020,5
1431,64000,Novo Naselje,Novo Naselje,0.5,centralno grejanje,namešteno,ima lift (1),telefon,29,uknjiženo,renovirano,useljivo,2020,5
1432,70000,Detelinara,Nova Detelinara,0.5,centralno grejanje,namešteno,ima lift (1),telefon,27,uknjiženo,renovirano,useljivo,2010,3
1433,69470,Adice,adice,2,grejanje na gas,prazno,ima lift (1),telefon,47,uknjiženo,u izgradnji,useljivo,2010,visoko
1434,267800,Sajmište,Sajmište,5,centralno grejanje,namešteno,ima lift (1),telefon,142,uknjiženo,u izgradnji,useljivo,2010,visoko
1435,116080,Veternik,veternik,4,grejanje na gas,prazno,ima lift (1),telefon,98,uknjiženo,u izgradnji,useljivo,2010,2
1436,62800,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",25,uknjiženo,novo,useljivo,2010,visoko
1437,57150,Detelinara,Nova Detelinara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",27,uknjiženo,novo,useljivo,2010,4
1438,54900,Telep,Telep,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",40,uknjiženo,novo,useljivo,2010,prizemlje
1439,142760,Detelinara,Nova Detelinara,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",63,uknjiženo,u izgradnji,useljivo,2023,4
1440,87550,Stari Grad,Kej,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",39,uknjiženo,u izgradnji,useljivo,2023,2
1441,100000,Telep,Djordja Mikesa,4,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska, internet, interfon, klima",91,uknjiženo,uobičajeno stanje,useljivo,2023,1
1442,87550,Grbavica,Grbavica,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",47,uknjiženo,uobičajeno stanje,useljivo,2023,prizemlje
1443,83950,Telep,Telep,1.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",39,uknjiženo,uobičajeno stanje,useljivo,2023,visoko
1444,126780,Telep,Telep,2.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",63,uknjiženo,uobičajeno stanje,useljivo,2023,3
1445,154000,Novo Naselje,Novo Naselje,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",74,uknjiženo,uobičajeno stanje,useljivo,1981,4
1446,82400,Bulevar Evrope,Bulevar Evrope,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",40,uknjiženo,novo,useljivo,1981,1
1447,191580,Liman,Liman 4,3.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",93,uknjiženo,novo,useljivo,1980,5
1448,73130,Detelinara,Nova Detelinara,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",29,uknjiženo,novo,useljivo,1980,visoko
1449,120500,Bulevar Oslobođenja,BUL.OSLOBODJENJA,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",49,uknjiženo,novo,useljivo,1980,visoko
1450,53350,Adice,PROTE MIROSAVLJEVICA,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",37,uknjiženo,novo,useljivo,1980,visoko
1451,100900,Liman,Liman 4,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",55,uknjiženo,uobičajeno stanje,useljivo,1980,6
1452,180250,Salajka,Salajka,4,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",103,uknjiženo,u izgradnji,useljivo,2022,3
1453,97850,Detelinara,Nova Detelinara,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",50,uknjiženo,u izgradnji,useljivo,2022,4
1454,220700,Adamovićevo Naselje,Cara Dušana,4,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",104,nije uknjiženo,u izgradnji,useljivo,2022,2
1455,66950,Podbara,Podbara,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",24,uknjiženo,u izgradnji,useljivo,2022,2
1456,133900,Stari Grad,Kej,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",45,uknjiženo,renovirano,useljivo,2022,1
1457,129800,Grbavica,Grbavica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",70,uknjiženo,uobičajeno stanje,useljivo,2000,3
1458,73130,Detelinara,Nova Detelinara,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",29,uknjiženo,uobičajeno stanje,useljivo,2000,prizemlje
1459,96820,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",38,uknjiženo,uobičajeno stanje,useljivo,2000,4
1460,60800,Adice,KRALJA MILANA,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,2000,4
1461,111150,Avijatičarsko Naselje,RUMENACKI PUT,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",67,uknjiženo,uobičajeno stanje,useljivo,2000,4
1462,98900,Petrovaradin,TRANDZAMENTSKA,3,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",80,uknjiženo,uobičajeno stanje,useljivo,2000,4
1463,113300,Petrovaradin,PRERADOVICEVA,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",90,uknjiženo,uobičajeno stanje,useljivo,2000,4
1464,132000,Rotkvarija,LUKIJANA MUSICKOG,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,uobičajeno stanje,useljivo,2000,4
1465,77250,Novo Naselje,MILEVE MARIC,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",56,uknjiženo,uobičajeno stanje,useljivo,2000,4
1466,93750,Adice,VETERNICKA,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,uobičajeno stanje,useljivo,2000,4
1467,118450,Bulevar Oslobođenja,BUL.OSLOBODJENJA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,uobičajeno stanje,useljivo,2000,4
1468,108150,Telep,BUL.PATRIJARHA PAVLA,2.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",56,uknjiženo,uobičajeno stanje,useljivo,2000,4
1469,147800,Stari Grad,BUL.OSLOBODJENJA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",82,uknjiženo,uobičajeno stanje,useljivo,2000,4
1470,113300,Telep,BUL.PATRIJARHA PAVLA,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",77,uknjiženo,uobičajeno stanje,useljivo,2000,4
1471,132000,Novo Naselje,BUL.VOJVODE STEPE,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",80,uknjiženo,uobičajeno stanje,useljivo,2000,4
1472,82550,Novo Naselje,FUTOSKI PUT,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",48,uknjiženo,uobičajeno stanje,useljivo,2000,4
1473,111250,Bulevar Oslobođenja,FUTOSKA,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,2000,4
1474,123600,Sajmište,MICURINOVA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",102,uknjiženo,uobičajeno stanje,useljivo,2000,4
1475,100950,Petrovaradin,MAJURSKA,4,grejanje na struju,namešteno,ima lift (1),"telefon, kablovska",114,uknjiženo,uobičajeno stanje,useljivo,2000,4
1476,72100,Telep,PETEFI SANDORA,1.5,grejanje na struju,namešteno,ima lift (1),"telefon, kablovska",35,uknjiženo,uobičajeno stanje,useljivo,2000,4
1477,133990,Telep,LAZE LAZAREVICA,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",85,uknjiženo,uobičajeno stanje,useljivo,2000,4
1478,76200,Adamovićevo Naselje,LAZE NANCICA,2,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",57,uknjiženo,uobičajeno stanje,useljivo,2000,4
1479,95200,Bulevar Oslobođenja,BUL.OSLOBODJENJA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",61,uknjiženo,uobičajeno stanje,useljivo,2000,4
1480,106900,Bulevar Oslobođenja,GAGARINOVA,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",69,uknjiženo,uobičajeno stanje,useljivo,2000,4
1481,115500,Banatić,GAGARINOVA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",77,uknjiženo,uobičajeno stanje,useljivo,2000,4
1482,92700,Bulevar Evrope,VARDARSKA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",45,uknjiženo,uobičajeno stanje,useljivo,2000,4
1483,149350,Stari Grad,TRG REPUBLIKE,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",87,uknjiženo,uobičajeno stanje,useljivo,2000,4
1484,117000,Salajka,DJORDJA ZLICICA,3,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",72,uknjiženo,uobičajeno stanje,useljivo,2000,4
1485,123600,Podbara,KOZACINSKOG,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",68,uknjiženo,uobičajeno stanje,useljivo,2000,4
1486,52200,Petrovaradin,687,1,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",26,uknjiženo,uobičajeno stanje,useljivo,2000,4
